,0
5152,1170.0407411078506
5153,510.14344351009805
5154,586.0633101609795
5155,303.64411210513015
5156,665.5326191711949
5157,436.49046530947743
5158,648.4282793823306
5159,247.25887503094404
5160,444.0733374463897
5161,479.2338294881894
5162,371.98533765681634
5163,428.5258789756531
5164,330.50691898717304
5165,846.4582815862401
5166,525.3019168378391
5167,617.5309842535868
5168,739.6520211116608
5169,642.4931375049086
5170,289.8382079475375
5171,299.3482466902906
5172,380.2552618116478
5173,981.9721298607385
5174,516.5793795317875
5175,289.8382079475375
5176,515.1636257932169
5177,425.225916660439
5178,427.8715837294509
5179,750.5350305216374
5180,348.5664948446564
5181,391.55960946983885
5182,348.63422630819565
5183,538.3353169778744
5184,369.4400476768682
5185,504.42683187620133
5186,593.5250471335804
5187,370.3900579307441
5188,387.8110840710061
5189,762.7711140489379
5190,496.4473668753726
5191,747.8664736843284
5192,631.7242393403537
5193,488.73238932836614
5194,217.52688574393432
5195,844.8953335616719
5196,492.55553681623115
5197,679.5338019660406
5198,642.6911134027343
5199,435.27507359406354
5200,781.3226394227638
5201,246.15185602995362
5202,291.6384454344527
5203,439.8266027315817
5204,213.46097442017623
5205,376.0277451310154
5206,581.8553424897844
5207,285.5054147873644
5208,391.2421025788597
5209,599.5982461560919
5210,324.7825500794206
5211,808.8133940165466
5212,573.6964729991141
5213,548.7994843284057
5214,299.27027535856786
5215,712.5584426821395
5216,887.6821938562923
5217,647.922999505957
5218,472.67442880178106
5219,679.0345992654329
5220,595.0229470651973
5221,435.018711943202
5222,270.0158458462728
5223,296.9936555564015
5224,542.6108373182745
5225,2328.0644518231225
5226,356.80729758341766
5227,279.99687247222835
5228,344.5056675862144
5229,209.73799853985196
5230,679.0263779230424
5231,416.19183243550333
5232,257.0634338389015
5233,486.4034149172656
5234,483.0930147653279
5235,315.05036317779957
5236,723.0814002144118
5237,262.3637278290355
5238,554.8511912833297
5239,630.8431085348586
5240,626.7015833030657
5241,401.98100734189666
5242,784.9847471002594
5243,1570.3106464830928
5244,725.1369032094076
5245,315.5414679815179
5246,368.6604167462688
5247,577.4245507605922
5248,552.4526565672329
5249,335.2434059386529
5250,404.2682169547069
5251,623.1145352738474
5252,215.77402500806102
5253,367.91361059331115
5254,271.3653412993425
5255,325.2356142307085
5256,297.9317265222495
5257,380.2314098138516
5258,547.4463709462028
5259,454.4088949767594
5260,562.6785450072758
5261,372.75541176096414
5262,388.3129564626969
5263,755.0573774527994
5264,250.79967751351393
5265,285.8243465741238
5266,618.0869939693084
5267,425.3124237734672
5268,410.0778709733639
5269,450.42523049417485
5270,212.52010241120396
5271,541.6085638676797
5272,801.4141820066307
5273,1518.2992519609072
5274,488.14105013628006
5275,417.3101017654868
5276,889.301240689625
5277,772.4153078040526
5278,1084.6052558636557
5279,414.22768370421693
5280,474.78621609279526
5281,261.0808638426233
5282,433.7232511107213
5283,602.8418216537881
5284,256.5427237566365
5285,483.19635162459343
5286,1211.480838326915
5287,840.0816863277402
5288,569.5994614336846
5289,287.7545130228829
5290,816.2934216615374
5291,282.59586840786943
5292,685.5648697723411
5293,494.51081412235
5294,631.0127919751882
5295,411.85267952891945
5296,341.3071851842998
5297,469.70044270015114
5298,266.89863235354596
5299,676.0112055337316
5300,471.09540172770096
5301,469.7683017342292
5302,255.31027815782454
5303,241.0121576473301
5304,358.12110448075924
5305,395.7602965088181
5306,250.62607342567463
5307,556.5901905420944
5308,1729.2725709696344
5309,288.4994157439479
5310,322.235187128225
5311,220.64437586584677
5312,378.022212609947
5313,431.0762729403001
5314,316.9686548856771
5315,590.4378230351928
5316,463.17276605664347
5317,299.88501264892153
5318,675.2766035710345
5319,257.14214317194734
5320,598.5656504954131
5321,366.26764284383984
5322,417.5530944534339
5323,430.9564293202678
5324,607.7270371595571
5325,410.046021901412
5326,358.31721868763486
5327,551.1334242823592
5328,721.6959267591526
5329,536.0996740302962
5330,367.6481333727307
5331,991.2857300163084
5332,541.5907129940794
5333,594.8348950095594
5334,454.6733657128116
5335,421.56123632607006
5336,353.4259984336343
5337,575.8573310780208
5338,514.5964972384843
5339,470.76706520965945
5340,233.6704093535634
5341,273.26614020084673
5342,579.4096487301847
5343,350.19790057400195
5344,665.3603100696826
5345,279.34622000528236
5346,713.7740903197787
5347,271.86424683594703
5348,758.9363482946035
5349,633.4763650249836
5350,321.5317176580761
5351,587.7594343345179
5352,580.1950094041322
5353,486.00524987446835
5354,286.60458159386104
5355,535.566475810331
5356,356.91384666738594
5357,547.458337485384
5358,678.0726246919376
5359,309.5125384844119
5360,393.7139014934959
5361,321.88111163578276
5362,337.6859885218902
5363,618.2419465904405
5364,570.3381609928367
5365,836.6374951526119
5366,231.0852054294231
5367,222.7655640173908
5368,469.1136129655216
5369,353.4259984336343
5370,351.7544811646157
5371,310.2885577699313
5372,1088.4808735953397
5373,576.562830204922
5374,443.3882803752164
5375,1207.2166936237766
5376,350.27047270382144
5377,317.45548564382045
5378,394.7582970960717
5379,331.9309797563691
5380,376.0388901082365
5381,441.28094107788974
5382,434.9957556799508
5383,289.5220582391266
5384,746.7876552447553
5385,288.5796586427906
5386,277.6034806705221
5387,540.4121939920622
5388,536.8104306346434
5389,600.8252329215871
5390,592.8368700332342
5391,953.5537984168899
5392,293.94522121764055
5393,573.6381130046065
5394,367.68433733970124
5395,605.7503172354675
5396,408.4655341590546
5397,544.0166281857105
5398,868.147251764852
5399,435.50504924259906
5400,836.013825155637
5401,322.235187128225
5402,311.3315689626137
5403,396.77242937884984
5404,626.7015833030657
5405,363.890656638293
5406,843.3035532802454
5407,284.54396676854935
5408,511.55951376491896
5409,398.47967444243017
5410,498.1951857243547
5411,655.6521354782534
5412,470.6385498363108
5413,393.91177260285974
5414,659.933232438336
5415,652.7826286534931
5416,289.8382079475375
5417,639.1381754345019
5418,713.8549327480946
5419,444.0733374463897
5420,480.09821688827196
5421,307.3591352205124
5422,739.2451700250682
5423,668.8983870479092
5424,256.97669830777954
5425,323.9161917809653
5426,652.7826286534931
5427,380.4617822377721
5428,416.19183243550333
5429,208.60851142367065
5430,534.4866534832923
5431,424.3398792240424
5432,452.3871097984701
5433,436.17484256327805
5434,265.0933397604091
5435,329.47788206866267
5436,728.3703218900057
5437,791.5830815523834
5438,315.57896653494487
5439,396.6680441572556
5440,490.99482298533303
5441,628.2217506043401
5442,517.5317459756227
5443,840.6935903308652
5444,617.8797322375211
5445,378.5822643804305
5446,754.2698226237983
5447,318.05431175383853
5448,341.8553314091923
5449,339.8427974479646
5450,822.2945464920397
5451,333.9155452982215
5452,349.8601565526242
5453,200.03169711122422
5454,391.5794365019368
5455,593.9089987226232
5456,590.2860727072991
5457,260.96439313720646
5458,384.22260779864916
5459,862.3798997366578
5460,262.1989533518929
5461,287.347283095443
5462,347.5412387387872
5463,428.6875515903289
5464,609.7099019151094
5465,892.0141709124131
5466,762.6207992664392
5467,321.38481693660026
5468,758.2272502440774
5469,326.9076094056624
5470,302.1097156369788
5471,765.4688577948602
5472,509.27535079706524
5473,327.9443218128193
5474,339.3435509963339
5475,388.4421196717981
5476,324.1458090805635
5477,601.6084735994115
5478,497.9426360909203
5479,322.39078599269396
5480,1547.3402423345867
5481,1111.3343916726853
5482,703.279755534463
5483,328.5002653001583
5484,528.7807526367926
5485,223.78014514008765
5486,652.7826286534931
5487,332.2946687597155
5488,308.6539608053681
5489,345.34373084000634
5490,323.5073863593292
5491,770.0370404374493
5492,592.133203216631
5493,244.9626417825873
5494,420.59945401277776
5495,343.43098143677304
5496,271.3653412993425
5497,519.944664656681
5498,316.24276874648433
5499,339.7570613579357
5500,372.94162977497103
5501,385.206936341816
5502,583.4170783909584
5503,373.01037672555196
5504,551.2978729387216
5505,472.67442880178106
5506,428.1737715018829
5507,361.242766326665
5508,243.0929864082888
5509,634.5667684154438
5510,262.5820352337163
5511,1346.1205806451612
5512,365.12485973666725
5513,312.17545561059995
5514,519.1715392848288
5515,410.170693221365
5516,526.6565646831407
5517,449.22901367440124
5518,255.90447212072877
5519,686.6749669914045
5520,464.49216061435146
5521,680.570917387824
5522,574.1056441981943
5523,401.25971115151447
5524,1477.1164658511268
5525,531.928911079615
5526,327.2879893045946
5527,350.0453666221425
5528,915.4816632082205
5529,417.49936007126024
5530,783.3534100897328
5531,487.9875160205099
5532,588.7263956357792
5533,990.0088005198268
5534,318.31313312262637
5535,404.6194964411711
5536,547.753704120214
5537,329.6208400019036
5538,606.445521690696
5539,316.89037209589964
5540,471.28262352406256
5541,893.524449207955
5542,557.7233695173777
5543,950.8500018032803
5544,310.41741107255723
5545,547.6545008186733
5546,537.7819602564557
5547,432.9223516920459
5548,786.1115549461699
5549,509.6371198363793
5550,291.8038797534883
5551,424.38910066007895
5552,314.51269923604843
5553,656.7751098935244
5554,501.63773998343004
5555,752.4246658717595
5556,350.6347968308901
5557,620.5924425884009
5558,424.524498296624
5559,422.12976201142493
5560,465.3142481100029
5561,557.1792596179116
5562,373.9967444558339
5563,550.4937978287629
5564,392.71829113401
5565,645.1377670766699
5566,512.3053582484428
5567,287.2578087057613
5568,217.44944951675456
5569,794.9350625661552
5570,765.7874539819912
5571,349.7766686619566
5572,733.7982743175278
5573,457.9855324579852
5574,802.473568458347
5575,683.7101800987235
5576,829.9306395884347
5577,301.426675673605
5578,564.5688499497036
5579,393.97751123752244
5580,657.6590981355266
5581,262.0785998506511
5582,365.50297269761705
5583,331.1342571591035
5584,841.1845529965898
5585,718.4396060522104
5586,371.61009862685626
5587,813.8668443900044
5588,272.0897736653616
5589,1853.780589190404
5590,305.6710886993648
5591,520.2132094716086
5592,314.3229705924995
5593,343.6489314985548
5594,431.73081753642674
5595,1044.274435786337
5596,509.6556165158771
5597,555.1975894027303
5598,612.3533097064117
5599,413.77547195156785
5600,281.7714890064403
5601,666.9928039748099
5602,419.41610684546777
5603,866.9827623072193
5604,305.54234782774085
5605,421.18021467944084
5606,515.1636257932169
5607,521.009228195545
5608,503.2231762155242
5609,388.48743795004725
5610,329.0454044726397
5611,468.7872049487243
5612,707.5101263138762
5613,535.4650390116797
5614,668.7977677221186
5615,345.2884172116238
5616,266.2949476368316
5617,492.72485547937185
5618,657.4700899701353
5619,514.9508038093393
5620,231.40153346039742
5621,603.4911912992624
5622,714.932859312371
5623,651.9965168155511
5624,510.2336500764069
5625,486.6536882055807
5626,684.0078357139607
5627,334.2319169547202
5628,352.6834622331682
5629,839.8719874904903
5630,515.1636257932169
5631,680.5832766071679
5632,379.3448197336485
5633,661.068108151393
5634,756.4786205104027
5635,250.62607342567463
5636,357.4252765264194
5637,854.136593479769
5638,733.4610536567002
5639,408.2746518409055
5640,281.53467408170627
5641,536.6060891427654
5642,851.3142548226388
5643,361.00367385503876
5644,1877.2014599999998
5645,402.7799133800976
5646,851.2771980210882
5647,456.6111509352938
5648,285.8707341630185
5649,314.7420602285266
5650,645.2049599639296
5651,332.60187810108584
5652,332.01995177783016
5653,331.4183897773451
5654,310.4354536802901
5655,753.6967441874174
5656,442.354456918097
5657,704.952284090353
5658,356.4560925834666
5659,406.6488221896312
5660,427.0423828253224
5661,289.8382079475375
5662,468.71395144025155
5663,969.8696925245098
5664,920.2290314960871
5665,419.3433240028524
5666,569.9003937059726
5667,478.22713144645877
5668,446.6238269655716
5669,855.204613273072
5670,282.7360861699003
5671,570.6663015176078
5672,504.3672838408499
5673,292.92746900992137
5674,524.8766674175622
5675,382.80407134026245
5676,491.2432553921361
5677,267.05453140468813
5678,504.7544260271455
5679,793.7482307016043
5680,422.02698740112265
5681,306.50125867114957
5682,493.66463701317963
5683,548.7664653257236
5684,586.2779378554236
5685,475.15227721572336
5686,473.1993889487565
5687,514.7852971149482
5688,394.24884705056115
5689,416.5491689666011
5690,215.35665680538418
5691,357.4161554298581
5692,510.3580398274622
5693,438.22617173975476
5694,215.15275297614266
5695,1207.3122583382149
5696,515.766581015618
5697,565.1207066332984
5698,551.8755467537316
5699,690.0717729772911
5700,746.7270472423327
5701,305.54234782774085
5702,418.15781778903863
5703,586.2770484061949
5704,549.0589221989129
5705,294.16456829926875
5706,828.9057401001883
5707,1171.2206174308405
5708,329.54559757021565
5709,631.0145823602281
5710,591.0967591213581
5711,418.2716489457903
5712,295.1733738132245
5713,670.4681819757642
5714,287.7596159582476
5715,268.11416267817356
5716,220.3425397897726
5717,287.5325581565479
5718,332.32166817291545
5719,1796.1546693913926
5720,452.43188009001886
5721,568.8737453988567
5722,2086.278153258246
5723,320.83718335811426
5724,1259.0233819380053
5725,381.5609793825999
5726,363.3007632237876
5727,435.71015024698943
5728,358.2597926498662
5729,697.783624785476
5730,581.5600023683362
5731,419.7524034455573
5732,828.9057401001883
5733,337.6598653502021
5734,1313.618013023036
5735,787.9180824062005
5736,258.04822719525225
5737,408.4888099458427
5738,706.9491190447362
5739,568.1694643453895
5740,547.9145598845587
5741,2232.8324510846946
5742,334.0621937546374
5743,1561.2961245421243
5744,569.1386226543209
5745,498.08748034694906
5746,626.3740335202781
5747,425.27568294020983
5748,360.9212113702089
5749,245.84805943712075
5750,578.511461148865
5751,613.185674816163
5752,469.09213644660196
5753,556.8921097282811
5754,435.50504924259906
5755,433.94924721057515
5756,295.4995211263414
5757,392.529434151368
5758,499.1595414668329
5759,656.955205014528
5760,321.61336822667425
5761,526.0553881383651
5762,213.88283546090184
5763,452.4491143148622
5764,350.64987671134776
5765,264.49518660024967
5766,390.320002182355
5767,293.4355139028666
5768,202.84930982985105
5769,578.9777162823406
5770,348.62734761098426
5771,652.661201184769
5772,448.0640091317665
5773,466.8918891590649
5774,644.1502284645196
5775,1260.6821629988099
5776,374.1648608824488
5777,571.2890702228966
5778,368.4733895321885
5779,482.0213513099585
5780,423.2118112851575
5781,667.4934913641705
5782,769.2401273579828
5783,823.1381150460682
5784,218.39056615844902
5785,377.93926830872704
5786,457.21255854232516
5787,248.59827126916343
5788,215.87422282328708
5789,757.0189603006713
5790,624.0553444115924
5791,542.7608186625727
5792,328.4207692169575
5793,466.5380518159591
5794,580.6620774723399
5795,514.3946602459836
5796,403.9082623317946
5797,1206.0915076071046
5798,249.12302218214535
5799,332.3129320876918
5800,353.9742263005001
5801,416.4973683095379
5802,579.867337615733
5803,629.6899664180305
5804,297.4606993548139
5805,1153.6891058150018
5806,286.45080335864225
5807,868.2096399223632
5808,356.1204607584297
5809,421.03093909103893
5810,991.4099991106532
5811,340.8924862721757
5812,622.7851880893099
5813,208.60851142367065
5814,322.79198039528836
5815,404.5488250754528
5816,518.2703663816953
5817,255.32697006748813
5818,774.410041049507
5819,913.1069326858566
5820,1200.4912275166394
5821,473.57316941691215
5822,541.9916473088388
5823,860.2187893609037
5824,926.8237202850629
5825,704.7495571313807
5826,529.5252151061455
5827,319.2120126858297
5828,306.28858661737644
5829,366.56653644241476
5830,446.4675761925064
5831,333.22168477310106
5832,434.138417662242
5833,319.601147300995
5834,816.8866095075007
5835,564.4396060304739
5836,540.3828115605083
5837,306.2121677959386
5838,313.4318282595822
5839,782.0471572295198
5840,419.7717003011604
5841,1037.6209784619302
5842,360.1382435894044
5843,544.3655486758971
5844,393.50316688410715
5845,508.4568376211784
5846,623.191897156496
5847,618.0098065261647
5848,429.66474854031696
5849,515.3740979041634
5850,884.3360162438621
5851,474.3895882996042
5852,1285.5875863018523
5853,339.1603054818707
5854,349.5298173871168
5855,555.622814509386
5856,504.3693086952515
5857,713.7209749274843
5858,714.1078354956844
5859,277.7998026191757
5860,264.5620543758787
5861,273.3137716556499
5862,539.0951269175948
5863,575.0414061722356
5864,349.0574293997106
5865,246.54854787502956
5866,518.7784408656447
5867,448.7174450004262
5868,394.97097758335184
5869,2148.298386665311
5870,549.7670758650979
5871,579.9941245277377
5872,538.7871295636457
5873,463.85761926267344
5874,340.1614460906117
5875,523.93812508722
5876,367.0330941302167
5877,415.11034172846183
5878,585.3325367544767
5879,376.10230838736226
5880,388.4993135850494
5881,1038.3693131502919
5882,338.82134934265
5883,596.7003904391254
5884,454.96617806264464
5885,433.2673461589403
5886,648.2377644418809
5887,366.95107508049796
5888,333.14173249235904
5889,441.5431338648615
5890,832.4270851170231
5891,329.66742209284723
5892,1243.8313997377131
5893,243.8150644382934
5894,680.5826532334079
5895,593.0029837320542
5896,316.8309467859805
5897,555.8495599394373
5898,648.9396327463674
5899,356.3522360312074
5900,369.0538896820341
5901,437.29363837171
5902,297.3289004156516
5903,1471.0860479443984
5904,646.5800426392334
5905,560.3742259356055
5906,410.0848054534175
5907,750.2400431606961
5908,608.2887634565607
5909,945.735103829357
5910,722.129171388943
5911,864.0654349428208
5912,258.81382665929124
5913,398.9087271356444
5914,323.7590294098378
5915,458.1719719780991
5916,495.99576385430373
5917,299.72921025427155
5918,563.1507864474082
5919,317.9622995863054
5920,350.1199159564975
5921,385.8787084391242
5922,495.28466327862253
5923,400.0227843001784
5924,1583.534603174603
5925,311.3466375923998
5926,323.35251371411005
5927,246.8658510372606
5928,504.47795698029825
5929,383.7261023168874
5930,575.6304589562369
5931,296.37033797473555
5932,355.9519046072129
5933,762.725681818182
5934,354.8725061668116
5935,492.2652702893598
5936,405.29468058222494
5937,711.3974862745098
5938,226.63776460638329
5939,757.961981942795
5940,636.8375542585175
5941,373.92762626291614
5942,471.79390530077507
5943,513.1420067494462
5944,291.8300810677041
5945,283.65439392331496
5946,3089.1483901515153
5947,593.220172508793
5948,760.9803987263616
5949,627.2461881554243
5950,289.1965848730141
5951,363.6362693928923
5952,821.7974126602763
5953,386.31359451114776
5954,824.4372553443607
5955,767.9268533619372
5956,393.9606678179545
5957,317.24584991639364
5958,1170.3639717834744
5959,416.7341345284146
5960,1006.8320896021909
5961,368.4520978401579
5962,567.8513497072154
5963,326.08339159819764
5964,568.1038204748942
5965,542.9499134049025
5966,439.50143458756713
5967,805.8156048451675
5968,747.4224698782394
5969,353.5768661379961
5970,489.0065039586342
5971,583.3090805845019
5972,476.9590636915465
5973,333.42568009656407
5974,490.75625043864403
5975,746.5499982856538
5976,485.04726848767604
5977,1391.147162820513
5978,278.1836348803138
5979,2821.5322352941175
5980,526.641800697691
5981,481.9080469414562
5982,539.456115021297
5983,316.50226926222047
5984,849.6344519837952
5985,275.5948993927276
5986,307.90418067680673
5987,776.7999658502594
5988,732.9197509686958
5989,411.0694978544378
5990,426.8327904017327
5991,373.0948423715048
5992,438.58120098936723
5993,486.0715624878643
5994,682.317942012873
5995,571.1911825876904
5996,346.6586323124708
5997,241.51112268311766
5998,623.0158411284634
5999,446.3831620015946
6000,633.541310503382
6001,356.09254604094065
6002,431.8861006643222
6003,322.8549970076931
6004,409.6913983517187
6005,525.4441955566674
6006,350.76072002499916
6007,1323.2440187132108
6008,640.7632666421466
6009,596.4923097792868
6010,473.86641749240636
6011,623.2017328799604
6012,354.52801803922625
6013,395.63277442032165
6014,263.68550022667796
6015,1183.3147966262186
6016,382.36735411882216
6017,327.00969850858553
6018,730.4602566322726
6019,547.7101902799361
6020,387.6030054213419
6021,489.74871345457643
6022,436.09513997452194
6023,567.5123340148663
6024,260.5530256435815
6025,404.1340943993673
6026,457.9360232969151
6027,490.7648924789819
6028,345.94879082634674
6029,507.77259707461354
6030,1162.9183432405703
6031,432.17781401636194
6032,456.5157377326509
6033,1201.3363172716022
6034,375.90512281413214
6035,339.79180774801137
6036,315.78857056107825
6037,1287.853084448196
6038,221.3668967369768
6039,287.9695758406864
6040,281.2822217326854
6041,266.2949476368316
6042,815.596931911814
6043,578.0142132982417
6044,421.2651863215118
6045,823.2283599440032
6046,545.7461805746677
6047,976.1562715303471
6048,390.07209745553996
6049,498.08748034694906
6050,491.0739771679754
6051,429.94625249115495
6052,392.02138404584446
6053,1233.216947468626
6054,371.6143869646692
6055,564.6533240603262
6056,378.11214337050353
6057,921.260650594093
6058,356.8715344188123
6059,465.08435846416467
6060,1538.6727466565321
6061,288.28021050140774
6062,326.7563774856825
6063,257.1371114397399
6064,562.9519770833916
6065,1121.2614233815045
6066,216.30987484356757
6067,413.77547195156785
6068,560.1767047528108
6069,848.7470796007489
6070,526.7506532103079
6071,871.5544402930188
6072,464.68152876814975
6073,1106.5605291522158
6074,283.74800930190156
6075,380.9933517691514
6076,407.45405654770695
6077,452.06384792338594
6078,503.15859097375204
6079,231.3547048067125
6080,1156.8226231467575
6081,517.7585425449877
6082,334.7756716348234
6083,434.58952987740287
6084,480.19038585639225
6085,743.6135322741357
6086,376.0388901082365
6087,384.74240306465583
6088,816.3900648772373
6089,670.3147821990543
6090,243.91603270846113
6091,375.21729435384543
6092,1687.8791132604638
6093,368.0441622565314
6094,655.9249432913049
6095,533.9646519903652
6096,341.7438517547566
6097,419.36076238896646
6098,638.1640737075538
6099,1127.1875445750236
6100,576.961743073027
6101,651.1539604449418
6102,254.57016498078673
6103,417.0266587057275
6104,468.1235998639635
6105,361.32139793924614
6106,291.1372624910741
6107,585.0360179909379
6108,1195.7704419149989
6109,549.7717604090798
6110,327.00969850858553
6111,322.17581856345413
6112,355.6901638444049
6113,1062.0308244851708
6114,1102.7234592721925
6115,533.8532311307143
6116,390.2081471634775
6117,302.22525119318135
6118,509.2068251435438
6119,291.25916289350823
6120,546.5218945707915
6121,281.33893912179303
6122,455.7464719213417
6123,303.9915432094725
6124,768.6357294502883
6125,539.228805457751
6126,405.9394365735736
6127,501.5345375874473
6128,408.6281121474031
6129,258.76674514084544
6130,323.3969336471988
6131,382.61397622085514
6132,354.6016246223226
6133,516.4663463468426
6134,428.3080428506231
6135,1512.9063548993352
6136,374.2480597711491
6137,264.36771383426094
6138,388.7918200408784
6139,777.8553445827868
6140,719.0184550251831
6141,271.3756071375798
6142,331.6891730627798
6143,429.3373907735334
6144,285.02988049164776
6145,506.9295143844587
6146,456.11716791472037
6147,298.2492301459311
6148,440.6724287165365
6149,612.6871946564119
6150,228.90178830082596
6151,1327.2523181052748
6152,402.61403095992557
6153,377.18457083857675
6154,421.52245987865126
6155,657.1801593575071
6156,362.3360324716783
6157,425.7097313114664
6158,586.7424569578912
6159,331.73975396312255
6160,418.0823374365922
6161,354.25282731964023
6162,434.67785656750584
6163,380.20518007546536
6164,329.68721712234554
6165,287.8165079039278
6166,277.9550809993725
6167,915.7907454791819
6168,492.92388134713383
6169,1067.1306235796487
6170,533.9153447756884
6171,365.10518571334205
6172,425.2008811516037
6173,763.0054404135592
6174,410.80916988073795
6175,310.9563847941116
6176,400.0676231895174
6177,835.2450583369464
6178,622.7977892042633
6179,378.4337396184712
6180,948.1505293592551
6181,797.7717944598551
6182,509.66350104585865
6183,451.17855612967435
6184,280.25968952788554
6185,571.6902542554873
6186,643.9699427447176
6187,490.1315257408572
6188,450.8131026454247
6189,427.07896421933583
6190,598.0304922359321
6191,400.39291776626237
6192,1635.7187717046702
6193,625.1434405130132
6194,1915.4420352836692
6195,892.4816284139339
6196,249.4994482918115
6197,618.4634075649159
6198,662.6237655952381
6199,482.85328285902744
6200,407.43199551448635
6201,330.14856570851964
6202,535.9290878040423
6203,1026.6237454864429
6204,590.9269702594029
6205,380.9865947198331
6206,340.9167485405577
6207,527.4438167274482
6208,465.7327053129603
6209,470.70366375182886
6210,385.7907722183587
6211,426.1051940730208
6212,423.1979742554019
6213,720.4701824405253
6214,879.1804486598919
6215,275.9879805536973
6216,319.29866189540905
6217,318.5482198009007
6218,353.8110083986542
6219,468.7516617613812
6220,476.9447302946258
6221,256.1321971633049
6222,833.8246819993983
6223,595.731799314306
6224,340.82992443823167
6225,406.7854916573039
6226,574.9734827746995
6227,378.90010188518
6228,563.5632353336058
6229,769.1708178810638
6230,466.0162456121984
6231,460.711283458693
6232,446.105684554453
6233,339.5776996311578
6234,526.3599821218711
6235,2120.881001495807
6236,525.0947498792374
6237,648.4282793823306
6238,299.1254485210971
6239,442.3759504348485
6240,1101.873081354404
6241,341.5146223484697
6242,311.1774217018166
6243,516.28092990075
6244,874.9915812216453
6245,440.98708996390724
6246,338.38495673432965
6247,583.9330998260123
6248,384.73705928404996
6249,590.7115520849032
6250,478.5168616851673
6251,877.2276798213095
6252,494.6494866143953
6253,547.0615128651584
6254,415.72766670732346
6255,646.8438045957405
6256,255.98649226435737
6257,556.509011248787
6258,793.6151058384585
6259,325.918250920595
6260,219.63110093206637
6261,420.08943938810654
6262,338.2694372333759
6263,553.4197084985225
6264,5575.0
6265,329.1923767357918
6266,714.4751630449085
6267,323.5570800594747
6268,417.9666514853736
6269,290.094846501474
6270,333.181968948099
6271,327.00969850858553
6272,843.1124287867649
6273,625.3657519731227
6274,572.6520818727048
6275,440.68425507751834
6276,405.9394365735736
6277,252.638954085017
6278,441.9516738538281
6279,584.4116126365727
6280,1359.1749624269528
6281,586.0948846541102
6282,361.18759024837783
6283,845.7982775934521
6284,737.9868843976525
6285,587.8628937958431
6286,335.0973084578178
6287,439.68620893726745
6288,405.9394365735736
6289,895.1875653837171
6290,433.2725516981792
6291,388.164893304623
6292,557.7740238405001
6293,322.235187128225
6294,413.74539420777063
6295,580.2984237084538
6296,401.0174870671359
6297,685.5848033625697
6298,297.3289004156516
6299,310.59678568388483
6300,358.3923681646812
6301,470.1177598329509
6302,470.76706520965945
6303,601.8218582651339
6304,272.8567697984484
6305,841.4183972308887
6306,950.8592201923077
6307,349.5311653270666
6308,326.9076094056624
6309,477.76615935597135
6310,465.7110726259322
6311,759.8780348535233
6312,274.4193524970387
6313,817.8481694076975
6314,522.8801087895295
6315,342.0822863939357
6316,431.1159313261354
6317,1387.268421022894
6318,614.0733702066043
6319,460.27100103382236
6320,788.3932120861422
6321,210.1068540080931
6322,484.6963310218663
6323,563.1507864474082
6324,290.1974667877258
6325,1145.1345657517122
6326,319.6886110017547
6327,380.18215579080305
6328,761.8256000240457
6329,365.32299806762046
6330,617.284365756291
6331,471.9764455902814
6332,828.9057401001883
6333,446.1617764838901
6334,821.1356299250699
6335,527.903916048162
6336,627.1968193529272
6337,414.3819937994449
6338,420.430659213236
6339,348.5538803251501
6340,1071.4579671129582
6341,255.2883326096397
6342,352.8191057761997
6343,626.2986708564279
6344,223.78014514008765
6345,724.8172039107006
6346,576.7125833902267
6347,440.0566372511809
6348,331.9022029080208
6349,415.87416099892596
6350,375.29901134795654
6351,718.2052294741503
6352,1071.0501895599523
6353,455.52904657467695
6354,905.6463131354424
6355,487.0653417408592
6356,260.1868736424832
6357,408.52970923141874
6358,262.08704443415576
6359,457.10312715338085
6360,976.1227334570673
6361,835.5074660234334
6362,410.9551938781424
6363,887.056926930208
6364,441.04149662460424
6365,844.4511972934284
6366,468.32680396324406
6367,447.30187629709445
6368,552.1179849536031
6369,1152.8609023105187
6370,1294.0094711778488
6371,706.4000076529085
6372,641.5141739405015
6373,293.29679328889205
6374,617.6332819586255
6375,313.0267872320806
6376,272.02062194898684
6377,369.53359746599983
6378,541.9028276476258
6379,587.01971828065
6380,254.71126312428314
6381,966.881627088466
6382,320.6951270410541
6383,355.22224577284635
6384,640.2870034694588
6385,370.7423544435395
6386,790.5864973205568
6387,428.3054713814844
6388,249.92506262217594
6389,500.5417484627609
6390,321.92298205477516
6391,585.391193472886
6392,329.0460160097196
6393,279.2720620013236
6394,300.6762535053413
6395,776.380446010356
6396,821.9409104373019
6397,399.15201736991196
6398,1056.075413028963
6399,501.6613327554649
6400,546.1820736280761
6401,530.0217028432254
6402,760.6107205830226
6403,376.1838516438198
6404,342.41798862452043
6405,265.2179785225986
6406,540.6904156408533
6407,322.45153011855626
6408,674.4062147435
6409,371.64490758635566
6410,538.0660805059184
6411,478.2891867718229
6412,305.93278439704534
6413,446.02208151925896
6414,373.54475408772134
6415,291.68021174278886
6416,612.748300205267
6417,582.44274266254
6418,335.2101870502264
6419,951.1352376671312
6420,920.6127322108248
6421,526.9140894153422
6422,463.179109173365
6423,455.77011841756075
6424,437.48039277963437
6425,493.22074380707693
6426,346.29856052218327
6427,375.33025584033487
